#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
SPLIT_CLAN_INTERACTION_3;ËùÓĞµÄ²¿×å·â³¼¶¼»á²»Âú£¬ÒòÎªÁìµØÄÚÒÑ¾­ÓĞ¹»¶àµÄ²¿×åÁË£¬½µµÍËûÃÇ¶ÔÄãµÄ¹Û¸Ğ §R$VAL$?¡£;Tous les clans vassaux sont en colère car il existe déj?bien assez de clans dans le pays. Leur sentiment vis-?vis de vous diminue de §R$VAL$?.;Alle Klanvasallen wird dies verärgern, denn es gibt bereits genug Klans im Reich. Ihre Meinung von Euch wird um §R$VAL$? sinken.;;Todos los vasallos del clan se disgustarán contigo, pues ya hay bastantes clanes en el reino, disminuyendo su sentimiento hacia ti en r§R$VAL$?.;;;;;;;;x
SPLIT_CLAN_INTERACTION_4;ÆäËû·â³¼²¿×å²¢²»»áÔÚÒâ£¬ÒòÎªËûÃÇÈÏÎªÁìµØÄÚµÄ²¿×å²¢²»ËãÌ«¶à¡£;Les autres clans vassaux ne protesteront pas car ils estiment que le pays ne comporte pas trop de clans.;Andere Klans wird dies nicht kümmern, denn sie sind nicht der Ansicht, es gebe zu viele Klans im Reich.;;A otros vasallos del clan no le importar? porque no piensan que hay demasiados clanes en el reino.;;;;;;;;x
EVTDESC509;ÎÒ¹§Ë³µØ½ÓÊÜÄãµÄ¾ö¶¨£¬·Ö²ğÎÒµÄ²¿×å£¬¾¡¹ÜÕâÈÃÎÒ·Ç³£Í´ĞÄ¡£;J'accepte humblement votre décision de scinder mon clan, même si cela m'attriste profondément.;Ich nehme Eure Entscheidung, meinen Klan zu teilen, demütig hin, auch wenn es mich sehr schmerzt.;;Acepto humildemente la decisión de dividir mi clan, aunque me duele profundamente.;;;;;;;;x
EVTDESC510;ÎÒ¾ø²»ÔÊĞí²»¾­¹ıÕ½¶·¾ÍÍµ×ßÎÒµÄÃñÖÚ£¡Äã²»ÔÙÊÇÎÒµÄ´óº¹¡£;Je ne vous laisserai pas vous emparer de mes titres sans me battre? Vous n'êtes plus mon khan.;Ich werde Euch mein Volk nicht kampflos überlassen! Ihr seid nicht länger mein Khan.;;¡No permitir?que robes mi gente sin pelear! Ya no eres mi kan.;;;;;;;;x
#clan_opinion_splitted_blood_brother_clan;Splitted the Clan of my Blood Brother;;Teilte den Klan meines Blutsbruders;;Dividir el clan de mi hermano de sangre;;;;;;;;x;
#clan_opinion_splitted_my_clan;Splitted My Clan;;Teilte meinen Klan ;;Mi clan, dividido;;;;;;;;x;
clan_opinion_created;ÖÒ³ÏµÄ²¿×å;Clan loyal;Loyaler Klan;;Clan leal;;;;;;;;x
INTERACTION_REQUIRES_NOT_BLOOD_BROTHER;§Y[Recipient.GetTitledFirstName]?²»ÊÇ§Y[Actor.GetTitledFirstName]?µÄ½á°İĞÖµÜ;§Y[Recipient.GetTitledFirstName]? n'est pas frère de sang de §Y[Actor.GetTitledFirstName]?;§Y[Recipient.GetTitledFirstName]? ist kein Blutsbruder von [Actor.GetTitledFirstName];;§Y[Recipient.GetTitledFirstName]? no es hermano de sangre de §Y[Actor.GetTitledFirstName]?;;;;;;;;x
INTERACTION_REQUIRES_NOT_FEUD;§Y[Recipient.GetTitledFirstName]?Ã»ÓĞºÍ§Y[Actor.GetTitledFirstName]?´¦ÓÚÊÀ³ğÖĞ;§Y[Recipient.GetTitledFirstName]? n'est pas en querelle contre §Y[Actor.GetTitledFirstName]?;§Y[Recipient.GetTitledFirstName]? hat keine Fehde mit §Y[Actor.GetTitledFirstName]?;;§Y[Recipient.GetTitledFirstName]? no tiene enemistad con §Y[Actor.GetTitledFirstName]?;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_IS_ACTOR_OR_RECIPIENT_MOST_POPULOUS_VASSAL;Ö»ÄÜ¶Ô×Ô¼º»òÕßÈË¿Ú×î¶àµÄ²¿×å·â³¼Ê¹ÓÃ;Ne peut être utilis?que contre soi ou contre le clan vassal le plus peupl?Kann nur beim eigenen oder dem bevölkerungsreichsten Klan angewendet werden;;Sólo puede utilizarse contra s?mismo o el clan vasallo más populoso;;;;;;;;x
INTERACTION_REQUIRES_VALID_EMPTY_PROVINCE;§Y[Recipient.GetTitledFirstName]? ±ØĞëÓĞÒ»¸öÃ»ÓĞÊ×¸®¶¨¾ÓµãµÄ¿ÉÓÃÊ¡·İ;§Y[Recipient.GetTitledFirstName]? doit avoir un comt?valide et sans capitale ?prendre;§Y[Recipient.GetTitledFirstName]? braucht eine passende Provinz, die Hauptniederlassung darf nicht in Besitz genommen werden;;§Y[Recipient.GetTitledFirstName]? debe tener una provincia válida sin un establecimiento de la capital que tomar;;;;;;;;x
alert_over_clan_limit_instant;§Y³¬¹ı²¿×åÊıÁ¿ÏŞÖÆ?;§YLimite de clans dépassée?;§YKlanlimit überschritten?;;¡§YLímite de clan superado!;;;;;;;;x
alert_over_clan_limit_delayed;ÄãÓĞ§R$NUM$?/§Y$MAX$?¸ö²¿×å£¬µ¼ÖÂÄã¶ÔËùÓĞ²¿×å·â³¼¶¼ÓĞ¹Û¸Ğ³Í·£¡£;Vous avez §R$NUM$?/§Y$MAX$? clans, ce qui vous donne une pénalit?de sentiment de clan envers vos clans vassaux.;Ihr habt §R$NUM$?/§Y$MAX$? Klans. Ihr erhaltet bei allen Klanvasallen einen Meinungsabzug.;;Tienes §R$NUM$?/§Y$MAX$? clanes, proporcionándote una penalización de sentimiento de clan hacia todos vasallos del clan.;;;;;;;;x
alert_over_clan_limit_name;³¬¹ı²¿×åÊıÁ¿ÏŞÖÆ;Limite de clans dépassée;Klanlimit überschritten;;Límite de clan superado;;;;;;;;x
#CLAN_SIZE;Desired Clan Size;;Gew¨¹nschte Klangr??e;;Tama?o deseado de clan;;;;;;;;;x;
TOTAL_POPULATION_DESC;§YÁìµØÄÚ×ÜÈË¿Ú§!;§YPopulation totale du pays?;§YGesamtbevölkerung im Reich?;;§YPoblación total en el Reino?;;;;;;;;;x
#CLAN_SIZE_DESC;The Desired Clan Size is determined by the size of the realm. Having too many clans will negatively affect the Clan Sentiment of all vassal clans towards their liege. Being too far below the Desired Clan Size will put the Khan at the risk of a Clan Revolt. When the Maximum Possible Clan Size has been reached, you can no longer use the Split Clan interaction and any subjugated Nomad will become a Tribal ruler instead.;;Die ideale Klangr??e h?ngt von der Gr??e des Reiches ab. Gibt es zu viele Klans, so hat dies negative Auswirkungen auf die Klanmeinung aller Klans gegen¨¹ber ihrem Herrn. Sinkt jedoch die Zahl der Klans zu weit unter den Wert der idealen Klangr??e, droht dem Khan eine Klanrevolte. Nachdem die maximal m?gliche Klangr??e erreicht wurde, k?nnt Ihr die Aktion 'Klan teilen' nicht mehr verwenden und unterworfene Nomaden werden stattdessen zu Stammesherrschern.;;El tama?o deseado de clan se determina por el tama?o del reino. Tener demasiados clanes afectar¨¢ negativamente al sentimiento de clan de todos los clanes vasallo hacia su se?or. Estar demasiado lejos del tama?o deseado de clan pondr¨¢ al kan bajo el riesgo de una rebeli¨®n del clan. Cuando se alcance el m¨¢ximo tama?o posible del clan, ya no se puede usar la interacci¨®n "partir clan" y en su lugar, cualquier n¨®mada sojuzgado se convertir¨¢ en jefe tribal.;;;;;;;;;x;
#CLAN_LIMIT_FORMULA;Desired Clan Size Formula;;Formel f¨¹r die ideale Klangr??e;;F¨®rmula del tama?o deseado del clan;;;;;;;;;x;
alert_too_few_clans_instant;§Y²¿×å¿ÊÍû¸ü¶àµÄÍÁµØ?;§YLes clans veulent davantage de terres?;§YKlans fordern mehr Land?;;§YLos clanes quieren más tierra;;;;;;;;x
alert_too_few_clans_delayed;ºÍÆäËû²¿×å±ÈÆğÀ´ÄãµÄÍÁµØÌ«¶àÁË¡£½»³ö§Y$NUM$?¸öÊ¡·İ£¬·ñÔòÄã¿ÉÄÜÃæÁÙÏÖÓĞ²¿×åµÄ·´ÅÑ£¬ÒòÎªÕâÒÑ¸ºÃæÓ°ÏìËûÃÇµÄ§Y²¿×å¹Û¸Ğ?¡£Äã»¹¿ÉÄÜÃæ¶ÔÒ»³¡§Y´Î¼¶²¿×åáÈÆğ?ÅÑÂÒ£¬ÊÔÍ¼»ñÈ¡ÔÚÖ÷Á÷²¿×åÖĞµÄÕıµ±µØÎ»¡­¡­;Nous possédons trop de terres compar?aux autres clans. Nous devons céder §Y$NUM$? contés ou faire face ?une révolte des autres clans, et peut-être même voir un clan mineur accéder ?un statut de clan majeur...;Ihr besitzt im Verhältnis zu anderen Klans zu viel Land. Ihr müsst §Y$NUM$? Grafschaften vergeben, denn sonst lauft Ihr das Risiko, dass bestehende Klans revoltieren oder kleinere Klans sich erheben, um ihren rechtmäßigen Platz an der Seite der größeren Klans einzufordern...;;Posees demasiada tierra comparado con los otros clanes. Entrega §Y$NUM$? condados o podrías enfrentarte a rebeliones de los clanes existentes o incluso ver un clan menor en alza apoderarse de su legítima posición entre los principales clanes...;;;;;;;;x
alert_too_few_clans_name;²¿×å¿ÊÍû¸ü¶àµÄÍÁµØ;Les clans veulent davantage de terres;Klans verlangen mehr Land;;Los clanes quieren más tierra;;;;;;;;x
#MIN_CLAN_LIMIT_FORMULA;Minimum Clan Size Formula;;Formel f¨¹r die minimale Klangr??e;;F¨®rmula del tama?o m¨ªnimo del clan;;;;;;;;;x;
#MIN_CLAN_LIMIT;Minimum Clan Size;;Minimale Klangr??e;;Tama?o m¨ªnimo del clan;;;;;;;;;x;
MAX_CLAN_LIMIT;²¿×åÊıÁ¿ÉÏÏŞ;Taille maximale de clan autorisée;Maximal mögliche Klangröße;;Máximo tamaño posible del clan;;;;;;;;;x
SPLIT_CLAN_INTERACTION_LETTER;ÎÒÒÑ¾­¾ö¶¨ÊÕ»Ø[ThirdPartyTitle.GetFullName]µÄÍÁµØ²¢½»¸øÒ»¸öĞÂ²¿×å¡£Èç¹ûÒÆ½»¹ı³Ì²»ÄÜºÍÆ½½â¾ö½«µ¼ÖÂÒ»³¡Õ½Õù¡£;J'ai décid?de retirer ses terres ?[ThirdPartyTitle.GetFullName] et de les donner ?un nouveau clan. Si ces terres ne sont pas abandonnées sans discuter, ce sera la guerre.;Ich habe entschieden, [ThirdPartyTitle.GetFullName] die Ländereien zu entziehen und einem anderen Klan zu übertragen. Sollte dies auf friedlichem Wege nicht möglich sein sollte, wird Krieg die Folge sein.;;He decidido revocar las tierras de [ThirdPartyTitle.GetFullName] y dársela a un nuevo clan. No lograr entregarlas en paz llevar?a la guerra.;;;;;;;;;x
ABSORB_CLAN_INTERACTION_LETTER;ÎÒÒÑ¾­¾ö¶¨¶áÈ¡ÄãµÄÍÁµØ²¢½«ÄãµÄ²¿×å²¢ÈëÎÒµÄ¡£Èç¹ûÒÆ½»¹ı³Ì²»ÄÜºÍÆ½½â¾ö½«µ¼ÖÂÒ»³¡Õ½Õù¡£;J'ai décid?de prendre possession de vos terres et de fusionner votre clan au mien. Si ces terres ne sont pas abandonnées sans discuter, ce sera la guerre.;Ich habe entschieden, Eure Ländereien zu übernehmen und Euren Klan Euren mit meinem zu vereinen. Solltet Ihr mir Euer Land nicht bereitwillig übergeben, wird Krieg die Folge sein.;;He decidido tomar tus tierras y combinar tu clan con el mío. No ser capaz de entregarme tus tierras en paz llevar?a la guerra.;;;;;;;;;x
MODIFIER_RETINUE_MAINTENENCE_COST;Ç×ÎÀ¶ÓÎ¬³Ö·ÑÓÃ;Frais d'entretien de l'escorte;Unterhaltskosten des Gefolges;;Coste del mantenimiento de comitiva;;;;;;;;;x
MODIFIER_HORDE_MAINTENENCE_COST;ÓÎÄÁ¾üÎ¬³Ö·ÑÓÃ;Frais d'entretien de la horde;Unterhaltskosten der Horde;;Coste del mantenimiento de horda;;;;;;;;;x
MODIFIER_CLAN_SENTIMENT;²¿×å¹Û¸Ğ;Sentiment du clan;Klanmeinung;;Sentimiento de clan;;;;;;;;;x
CAPITAL_AT_TRADE_POST_MODIFIER;ÔÚÊ×¶¼;Dans la capitale;In der Hauptstadt;;En la capital;;;;;;;;;x
CAPITAL_ADJACADENT_TO_TRADE_POST_MODIFIER;ÁÙ½üÊ×¶¼;Adjacent ?la capitale;In Nachbarschaft zur Hauptstadt;;Adyacente a la capital;;;;;;;;;x
NOMAD_HORSE_OFFENSIVE_MODIFIER;Ê×¶¼ÔÚ²İÔ­¡¢É³Ä®»òÆ½Ô­Ê¡·İ;La capitale se trouve dans un comt?de steppes, déserts ou plaines;Hauptstadt in einer Provinz mit Steppe, Wüste oder Ebene;;La capital est?en una provincia de estepa, desierto o llanura;;;;;;;;;x
NOMAD_HORSE_DEFENSIVE_MODIFIER;Ê×¶¼ÔÚÉ½µØ¡¢ÇğÁê»ò¼«º®Ê¡·İ;La capitale se trouve dans un comt?de montagnes, collines ou arctique;Hauptstadt in einer Provinz mit Bergen, Hügeln oder Arktis;;La capital est?en unas provincia de montañas, colinas o ártica;;;;;;;;;x
MODIFIER_GLOBAL_WINTER_SUPPLY;È«Í¼¶¬¼¾²¹¸ø;Total de vivres hivernaux;Globales Versorgungslimit (Winter);;Suministro de invierno global;;;;;;;;;x
BUILDING_ACTIVE;Õâ×ù½¨Öş¼¤»îÖ»ÔÚ;Ce bâtiment n'est actif que si;Dieses Gebäude ist nur aktiv während;;Este edificio sólo est?activo mientras;;;;;;;;;x
CAPITAL_AT_HOLY_SITE;Ê×¶¼Î»ÓÚ$RELIGION$Ê¥µØ£º§G+$VALUE$§!;Capitale dans un lieu saint $RELIGION$? §G+$VALUE$?;Hauptstadt in Region mit heiliger Stätte ($RELIGION$): §G+$VALUE$?;;Capital en el lugar sagrado de $RELIGION$: §G+$VALUE$?;;;;;;;;;x
COMMANDER_LIMIT;Ö¸»Ó¹ÙÉÏÏŞ£º§Y$LIMIT$§!;Limite de commandants? §Y$LIMIT$?;Kommandantenlimit: §Y$LIMIT$?;;Límite de comandante:;;;;;;;;;x
RULER_HAS_MOVED_CAPITAL_RECENTLY;§Y[GetTitledFirstName]§!ÔÚ$MONTHS$¸öÔÂÄÚ²»ÔÊĞíÔÙ¶ÈÇ¨¶¼¡ª¡ª³ı·ÇÊÇÇ¨»Ø[PrimaryTitle.GetName]µÄ´«Í³Ê×¶¼¡£;§Y[GetTitledFirstName]? n'a pas l'autorisation de déplacer de nouveau la capitale avant $MONTHS$ mois, sauf s'il s'agit de rétablir la capitale d'origine de [PrimaryTitle.GetName].;§Y[GetTitledFirstName]? darf $MONTHS$ Monate lang die Hauptstadt nicht mehr verlegen. Ausnahme ist die Verlegung zurück zur traditionellen Hauptstadt von [PrimaryTitle.GetName].;;§Y[GetTitledFirstName]? no tiene permiso para trasladar la capital otra vez en $MONTHS$ meses - a menos que sea de vuelta a la capital tradicional de [PrimaryTitle.GetName].;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC;ÄãÈ·¶¨Òª½«¹¬Í¢Ç¨ÒÆµ½$PROVINCE$£¬½«Æä×÷ÎªÄãµÄĞÂÊ×¶¼Âğ£¿;Souhaitez-vous vraiment transférer la Cour ?$PROVINCE$ et en faire votre capitale?;Seid Ihr sicher, dass Ihr Euren Hof nach $PROVINCE$ verlegen und diese Provinz zur Hauptstadt machen möchtet?;;¿Estás seguro de que deseas mover la corte a $PROVINCE$, lo que la convertir?en la capital?;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_0;$GOVERNMENT$Í³ÖÎÕßÔÚÒ»ÉúÖĞÖ»¿É×öÒ»´Î¡£;Les dirigeants d'un gouvernement de type '$GOVERNMENT$' ne peuvent faire cela qu'une fois dans leur vie.;Herrscher der Staatsform $GOVERNMENT$ können dies zu Lebzeiten nur einmal tun.;;$GOVERNMENT$ los gobernantes sólo pueden hacer esto una vez en su vida.;;;;;;;;;x
CONFIRM_MAKE_CAPITAL_DESC_1;ÔÚ$MONTHS$¸öÔÂÄÚÄãÎŞ·¨ÔÙ´ÎÇ¨¶¼¡£;Vous ne pourrez plus changer de capitale avant §Y$YEARS$? mois.;Ihr werdet die Hauptstadt im Anschluss $MONTHS$ Monate nicht mehr ändern können.;;No serás capaz de cambiar la capital otra vez en $MONTHS$ meses.;;;;;;;;;x
MOVED_CAPITAL_MONTHS_MULT;Ç¨¶¼ÑÓ³ÙĞŞÕı;Modificateur de temps de changement de capitale;Verzögerungsfaktor bzgl. Verlegung der Hauptstadt;;Modificador de retraso de movimiento de la capital;;;;;;;;;x
convert_fort_to_city_desc;ÎÒ¿ÉÒÔ½«[Root.County.GetBaseName]µÄÒªÈûÉı¼¶ÎªÒ»×ù·±ÈÙµÄ³ÇÊĞ¡£;Je peux améliorer le fort de [Root.County.GetBaseName] en une cit?prospère.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine blühende Stadt machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a una ciudad próspera.;;;;;;;;;x
convert_fort_to_castle_desc;ÎÒ¿ÉÒÔ½«[Root.County.GetBaseName]µÄÒªÈûÉı¼¶ÎªÒ»×ù¹âÈÙµÄ³Ç±¤¡£;Je peux améliorer le fort de [Root.County.GetBaseName] en un magnifique château.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine prächtige Burg machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a un glorioso castillo.;;;;;;;;;x
convert_fort_to_temple_desc;ÎÒ¿ÉÒÔ½«[Root.County.GetBaseName]µÄÒªÈûÉı¼¶ÎªÒ»×ùÉñÊ¥µÄÃíÓî¡£;Je peux améliorer le fort de [Root.County.GetBaseName] en un temple sacr?;Ich kann aus dem Fort in [Root.County.GetBaseName] einen heiligen Tempel machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a un templo sagrado.;;;;;;;;;x
convert_fort_to_tribal_desc;ÎÒ¿ÉÒÔ½«[Root.County.GetBaseName]µÄÒªÈûÉı¼¶ÎªÒ»¸ö²¿ÂäµØ²ú¡£;Je peux améliorer le fort de [Root.County.GetBaseName] en une propriét?tribale.;Ich kann aus dem Fort in [Root.County.GetBaseName] eine Stammessiedlung machen.;;Puedo actualizar la fortaleza de [Root.County.GetBaseName] a una posesión tribal.;;;;;;;;;x
NOMAD_CANNOT_MOVE_CAPITAL_TO_HOLDING;ÓÎÄÁÖ»ÄÜ½«ËûÃÇµÄÊ×¶¼Ç¨ÖÁÖ÷µØ²ú¸ñÎª¿ÕµÄÊ¡·İ¡£;Les nomades ne peuvent déplacer leur capitale que dans un comt?dont l'emplacement principal est vide.;Nomaden können ihre Hauptstadt nur in Provinzen verlegen, deren primärer Bauplatz leer ist.;;Los nómadas sólo pueden mover su capital a provincias con un hueco vacío de posesión primaria.;;;;;;;;;x
#MANPOWER_BREAKDOWN;Manpower Breakdown;;Aufschl¨¹sselung Mannst?rke;;Colapso de la mano de obra;;;;;;;;;x;
INTERACTION_REQUIRES_RECIPIENT_NO_OCCUPIED_PROVINCES;§Y[Recipient.GetTitledFirstName]§!Ã»ÓĞ±»Õ¼ÁìµÄÊ¡·İ;§Y[Recipient.GetTitledFirstName]? ne possède aucune province occupée;§Y[Recipient.GetTitledFirstName]? hat keine besetzten Provinzen;;§Y[Recipient.GetTitledFirstName]? no tiene provincias ocupadas;;;;;;;;;x
#EMPTY_PROVINCES_IN_REALM;Empty Provinces in Realm;;Leere Provinzen im Reich;;Provincias vac¨ªas en reino;;;;;;;;;x;
MAPMODE_TRADE_ZONES;§YÃ³Ò×Çø§!;§YZones marchandes?;§YHandelszonen?;;§YZonas de comercio?;;;;;;;;;x
#MAPMODE_TRADE_ZONES_DESC;All Trade Zones, separated by their owner.;;Alle Handelszonen, getrennt nach Besitzer.;;Todas las zonas comerciales, separados por su due?o.;;;;;;;;;x;
TRADEZONE_OWNER_REPUBLIC;Õâ¸öÃ³Ò×ÇøµÄËùÓĞÕßÊÇ§Y$REPUBLIC$?µÄ§Y$FAMILY$?¼Ò×å;Cette zone marchande est la propriét?de la famille §Y$FAMILY$? de §Y$REPUBLIC$?;Diese Handelszone gehört der Familie §Y$FAMILY$? in §Y$REPUBLIC$?;;Esta zona de comercio es propiedad de la familia §Y$FAMILY$? de §YThe $REPUBLIC$?;;;;;;;;;
TRADEZONE_OWNER;Õâ¸öÃ³Ò×ÇøÓÉ §Y$HOLDING$§!ÓµÓĞ;Cette zone marchande est la propriét?de §Y$HOLDING$?;Diese Handelszone gehört §Y$HOLDING$?;;Esta zona de comercio es poseída por §Y$HOLDING$?;;;;;;;;;x
tut_2c_9;¼äµı×Ü¹Ü¡ª¡ª²ß»®ÒõÄ±¡¢½¨Á¢µı±¨ÍøºÍÑ§Ï°¿Æ¼¼¡£;Maître-Espion ?Comploter, tisser un réseau d'espionnage, étudier une technologie.;Meisterspion: Komplotte schmieden, Spionagenetzwerk aufbauen, Technologie studieren.;;Red de espionaje de exhibiendo - esquema, construir, tecnología de estudio.;;;;;;;;;x
tut_2c_10;¹¬Í¢ÄÁÊ¦¡ª¡ª´«²¥×Ú½Ì¡¢ÑĞ¾¿ÎÄ»¯¿Æ¼¼ºÍÌá¸ß×Ú½Ì¹ØÏµ¡£;Chapelain ?Faire du prosélytisme, rechercher des technologies culturelles, améliorer les relations religieuses.;Hofprediger: Missionieren, Kulturtechnologien erforschen, religiöse Beziehungen verbessern.;;El capellán de la corte - gana prosélitos, investiga tecnología cultural, mejora relaciones religiosas.;;;;;;;;;x
#PROVINCE_EXTEND_DESC;Forts and Trade Posts;;Forts und Handelsposten;;Fortalezas y puestos de comercio;;;;;;;;;x;
MAKE_CONSORT_INTERACTION_LONG_DESC;Äã³ıÁËÆŞ×ÓÒÔÍâ£¬¿ÉÒÔÓµÓĞ×î¶àÈı¸öæª¡£æª²¢Ã»ÓĞÕæÕıµØ½á»é£¬µ«ËıÃÇÎª¾ıÖ÷ÉúÏÂµÄ×ÓÅ®¶¼ÊÇºÏ·¨µÄ¡£Í³ÖÎÕß¿ÉÒÔ½«Å®ĞÔÇô·¸±ä³ÉËûµÄæª£¬¼´Ê¹ËıÒÑ¾­½á¹ı»é¡£;Vous pouvez avoir jusqu'?trois concubines en plus de votre femme. Les concubines ne sont pas réellement mariées, mais elles porteront les enfants légitimes de leur seigneur. Un souverain peut contraindre une prisonnière ?devenir sa concubine même si celle-ci est déj?mariée.;Zusätzlich zu Eurer Gattin könnt Ihr bis zu drei Konkubinen haben. Konkubinen werden nicht offiziell geheiratet, doch ihre Kinder gelten als rechtmäßige Nachkommen ihres Herrn. Eine Frau, die in Gefangenschaft geraten ist, kann ins Konkubinat gezwungen werden, selbst wenn sie bereits verheiratet ist.;;Puedes tener hasta tres concubinas además de tu esposa. Las concubinas no están realmente casadas, pero tendrán hijos legítimos de su señor. Una mujer que sea prisionera de un gobernante puede ser obligada a convertirse en su concubina, incluso si ya est?casada.;;;;;;;;;x
TECH_DESC_NOMAD_CAPITAL;Äã$NAME$µÄÊ×¶¼µØ²ú½ø²½;Les progrès ?$NAME$, notre capitale;Fortschritte in Eurer Hauptstadt $NAME$;;Progresos en tu posesión capital de $NAME$;;;;;;;;;x
SPREAD_FROM_NOMAD_CAPITAL;ÓÎÄÁÊ×¶¼½±Àø;Bonus de capitale nomade;Hauptstadtbonus für Nomaden;;Bonificación de capital nómada;;;;;;;;;x
SPREAD_TO_NOMAD_CAPITAL;Ê¡·İ½±Àø;Bonus de province;Provinzbonus;;Bonificación de provincia;;;;;;;;;x
TECH_GROWTH_NOMAD_CAPITAL_SETUP;ÓÎÄÁÊ×¶¼µÄ½ø²½;Avancée dans votre capitale nomade;Fortschritte in der Hauptstadt eines Nomadenvolkes;;Progreso en capital del nómada;;;;;;;;;x
TECH_GROWTH_NOMAD_CAPITAL_LOG;ÔÚ$NAME$µÄ$TECH$µ±µØÖªÊ¶Ôö¼Óµ½¼¶±ğ§Y$LEVEL$§!;L'expertise locale en matière de $TECH$ ?$NAME$ a atteint le niveau §Y$LEVEL$?;Das regionale Wissen der Technologie $TECH$ in $NAME$ ist auf die Stufe §Y$LEVEL$? gestiegen.;;Conocimiento local de $TECH$ en $NAME$ aument?al nivel §Y$LEVEL$?;;;;;;;;;x
TECH_GROWTH_PROG_NOMAD_CAPITAL_SETUP;ÓÎÄÁÊ×¶¼µÄ½ø³Ì;Progression de l'avancée dans votre capitale nomade;Fortschrittsentwicklung in der Hauptstadt eines Nomadenvolkes;;Avance del progreso en capital nómada;;;;;;x
TECH_GROWTH_PROG_NOMAD_CAPITAL_LOG;ÔÚ$NAME$µÄ$TECH$µ±µØ½ø³ÌÔö¼Óµ½§Y$PROG$§!;La progression locale en matière de $TECH$ a progress?de §Y$PROG$? en $NAME$;Lokaler $TECH$-Fortschritt in $NAME$ erhöht auf §Y$PROG$?;;¡El progreso local del progreso de $TECH$ en el $NAME$ aument?a §Y$PROG$?;;;;;;;;;x
RULER_CANNOT_MOVE_CAPITAL_AT_WAR;ÄãÖ»¿ÉÔÚºÍÆ½Ê±Ç¨¶¼¡£;Vous ne pouvez déplacer votre capitale qu'en temps de paix.;Ihr könnt Eure Hauptstadt nur in Friedenszeiten verlegen.;;Sólo puedes mover tu capital en tiempos de paz.;;;;;;;;;x
faction_overthrow;ÍÆ·­¿Éº¹;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_title;ÍÆ·­¿Éº¹;Renverser le khan;Khan stürzen;;Derrocar al kan;;;;;;;;;x
faction_overthrow_desc;²¿×å¿ÊÍû§Y[From.GetBestName]§!³ÉÎª§Y[This.GetFullName]§!µÄĞÂÊ×Áì¡£µ±×ã¹»Ç¿ÓĞÁ¦µÄÊ±ºò£¬§Y[From.GetBestName]§!»òĞí»áÌá³ö×îºóÍ¨ëº¸ø§Y[From.Liege.GetBestName]§!;Les membres désirent avoir §Y[From.GetBestName]? comme nouveau chef de §Y[This.GetFullName]?. Lorsqu'il sera assez puissant, §Y[From.GetBestName]? pourra présenter un ultimatum ?§Y[From.Liege.GetBestName]?;Mitglieder wünschen, §Y[From.GetBestName]? zum neuen Anführer der §Y[This.GetFullName]? zu machen. Sobald §Y[From.GetBestName]? mächtig genug ist, kann §Y[From.Liege.GetBestName]? ein Ultimatum gestellt werden.;;Los miembros desean a §Y[From.GetBestName]? como nuevo líder de §Y[This.GetFullName]?. ¡Cuando sea lo suficientemente poderoso, §Y[From.GetBestName]? puede presentar un ultimátum a §Y[From.Liege.GetBestName]?;;;;;;;;;x
#CB_NAME_INSTALLKHAN;Install $ATTACKER$ as Khan of $SECOND$;;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x;
WAR_NAME_INSTALLKHAN;ÓµÁ¢$ATTACKER$Îª$SECOND$¿Éº¹;Guerre pour faire de $ATTACKER$ le khan de $SECOND$;$ATTACKER$ als Khan von $SECOND$ einsetzen;;Instalar a $ATTACKER$ como kan de $SECOND$;;;;;;;;;x
EVTDESC8210;ÄãÒÑ¾­Ö¤Ã÷ÁËÄãµÄÈíÈõ£¬ÎÒºÍËùÓĞ²¿×å¶¼Í¨¹ıÆøÁË£¬ÏÖÔÚÊÇÊ±ºòÇëÄã½»³öÍ³ÖÎÈ¨¸øÒ»Î»ÅäµÃÉÏµÄÈË¡£\n\nÊğÃû£¬\n[From.GetTitledName];Vous avez fait preuve de faiblesse, et je parle au nom de tous les clans lorsque je déclare qu'il est temps pour vous de passer les rênes ?quelqu'un qui en est plus digne.\n\nSigné\n[From.GetTitledName];Ihr habt unter Beweis gestellt, dass Ihr schwach seid. Ich spreche für alle Klans, wenn ich sage, dass es an der Zeit ist, dass ein anderer die Zügel übernimmt.\n\nGezeichnet,\n[From.GetTitledName];;Has mostrado debilidad y hablo en nombre de todos los clanes cuando digo que es hora de que entregues las riendas a alguien más digno.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
